"id","name","display_name","project_number","address","city","state_code","country_code","zip","phone","active","infoJson","latitude","longitude","created_at","updated_at","office_name","project_stage_name","project_type_name","description","square_feet","estimated_start_date","estimated_completion_date","warranty_start_date","warranty_end_date","flag","public_notes","actual_start_date","projected_finish_date","inbound_email","project_bid_type_name","project_owner_type_name","project_region","parent_job_id","program_name","company_id","DateUpdated","SharePointID","CBIIncludeInIntegration","logo_url","time_zone","county","estimated_value","origin_id","origin_data","persistent_message_title","persistent_message_message","origin_code","photo_id","custom_fields","custom_fields_v2","accounting_project_number","is_demo","dictionary_type"
474908,Standard Project Template,Standard Project Template,,,,,US,,,false     ,,,,2018-02-14,2024-03-19,"Bulley & Andrews, LLC","00a. Pursuit Active",,,,,,,,,,2018-02-14,,inbound-standard-project-template60088,,,,,,11109,2024-03-20 09:37:36.837,-1,1,https://app.procore.com/rest/v1.0/local_files/ebc13d3c5615c87ff7459db9fe44170c7989?company_id=11109,Central Time (US & Canada),,,,,,,,,,,,,general-contractor
474920,Sandbox Test Project,"1234 - Sandbox Test Project","1234","6309 Carpinteria Avenue",Carpinteria,CA,US,"93013",,true      ,,"34.385045633646",-119.490841957738,2018-02-14,2024-08-06,"Bulley & Andrews, LLC","03. Course of Construction",Single Family Home,To test out Procore's tools and features.,2222,2022-01-01,2022-12-02,,,,,2019-04-01,2022-03-28,inbound-sandbox-test-project04506,,,,,,11109,2024-09-04 08:21:11.680,-1,0,https://app.procore.com/rest/v1.0/local_files/ebc13d3c5615c87ff7459db9fe44170c7989?company_id=11109,Central Time (US & Canada),Santa Barbara County,1.00,,,Project Schedule Updated,<p>Please look at the schedule posted in the Schedule section of Procore.</p>,,55442294,"{""M/W/DBE"":"""",""M/W/DBE percent"":"""",""LEED Certification"":"""",""Alternate Project #"":""12345676"",""Tax Exempt ID"":""123456789A"",""Tax Exempt"":""Yes"",""Additional insureds"":""\u003cp\u003eYMCA of Chicago\u003c/p\u003e\r\n\u003cp\u003eWheeler Kearns Architect\u003c/p\u003e\r\n\u003cp\u003eKGH\u003c/p\u003e"",""Pursuit Due Date"":"""",""Project Award/Lost Date"":"""",""Project Status/Comments"":"""",""Prime Contractor"":"""",""Drawing Received Date"":""06/09/2020"",""Drawing Revision #"":""333"",""Contract Type"":""""}","{""custom_field_170245"":{""data_type"":""lov_entry"",""value"":{""id"":140117,""label"":""Yes""}},""custom_field_170247"":{""data_type"":""lov_entry"",""value"":{""id"":140097,""label"":""Silver""}},""custom_field_170248"":{""data_type"":""string"",""value"":""12345676""},""custom_field_170249"":{""data_type"":""string"",""value"":""123456789A""},""custom_field_170250"":{""data_type"":""lov_entry"",""value"":{""id"":140119,""label"":""Yes""}},""custom_field_170251"":{""data_type"":""rich_text"",""value"":""<p>YMCA of Chicago</p>\r\n<p>Wheeler Kearns Architect</p>\r\n<p>KGH</p>\r\n<p>The Electric Company</p>""},""custom_field_170252"":{""data_type"":""datetime"",""value"":""2024-02-09T06:00:00Z""},""custom_field_170253"":{""data_type"":""datetime"",""value"":""2024-01-30T06:00:00Z""},""custom_field_170254"":{""data_type"":""rich_text"",""value"":""""},""custom_field_170256"":{""data_type"":""datetime"",""value"":""2020-06-09T05:00:00Z""},""custom_field_170257"":{""data_type"":""string"",""value"":""333""},""custom_field_170258"":{""data_type"":""lov_entry"",""value"":{""id"":140096,""label"":""Lump Sum""}},""custom_field_170259"":{""data_type"":""rich_text"",""value"":null},""custom_field_170260"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170261"":{""data_type"":""datetime"",""value"":null},""custom_field_170262"":{""data_type"":""datetime"",""value"":null},""custom_field_170263"":{""data_type"":""datetime"",""value"":null},""custom_field_170264"":{""data_type"":""datetime"",""value"":null},""custom_field_170265"":{""data_type"":""datetime"",""value"":null},""custom_field_170266"":{""data_type"":""datetime"",""value"":null},""custom_field_170267"":{""data_type"":""datetime"",""value"":null},""custom_field_170268"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170269"":{""data_type"":""rich_text"",""value"":null},""custom_field_170270"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170271"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170272"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170273"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170274"":{""data_type"":""datetime"",""value"":null},""custom_field_170275"":{""data_type"":""datetime"",""value"":null},""custom_field_170276"":{""data_type"":""datetime"",""value"":null},""custom_field_170277"":{""data_type"":""datetime"",""value"":null},""custom_field_170278"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170279"":{""data_type"":""boolean"",""value"":false},""custom_field_170280"":{""data_type"":""boolean"",""value"":false},""custom_field_170281"":{""data_type"":""boolean"",""value"":false},""custom_field_170282"":{""data_type"":""boolean"",""value"":false},""custom_field_170283"":{""data_type"":""boolean"",""value"":false},""custom_field_170284"":{""data_type"":""boolean"",""value"":false},""custom_field_170285"":{""data_type"":""boolean"",""value"":false},""custom_field_170286"":{""data_type"":""boolean"",""value"":false},""custom_field_170287"":{""data_type"":""boolean"",""value"":false},""custom_field_170288"":{""data_type"":""boolean"",""value"":false},""custom_field_170289"":{""data_type"":""boolean"",""value"":false},""custom_field_198347"":{""data_type"":""boolean"",""value"":false},""custom_field_198348"":{""data_type"":""string"",""value"":""""},""custom_field_198350"":{""data_type"":""datetime"",""value"":null},""custom_field_243798"":{""data_type"":""string"",""value"":""9999""},""custom_field_243838"":{""data_type"":""lov_entry"",""value"":{""id"":189565,""label"":""b. No""}},""custom_field_247811"":{""data_type"":""lov_entries"",""value"":[{""id"":195673,""label"":""Exhibit G""},{""id"":195669,""label"":""Exhibit K""},{""id"":195672,""label"":""Exhibit H""},{""id"":195671,""label"":""Exhibit I""},{""id"":195670,""label"":""Exhibit J""}]},""custom_field_247812"":{""data_type"":""string"",""value"":""Gary""},""custom_field_247813"":{""data_type"":""string"",""value"":""Hebe Gewichte ""},""custom_field_247818"":{""data_type"":""string"",""value"":""iPod Nano""},""custom_field_247819"":{""data_type"":""string"",""value"":""Jeggings""},""custom_field_247820"":{""data_type"":""string"",""value"":""Kielbasa""},""custom_field_248137"":{""data_type"":""lov_entry"",""value"":null},""custom_field_265279"":{""data_type"":""lov_entries"",""value"":[{""id"":219459,""label"":""Clune Construction""}]},""custom_field_265280"":{""data_type"":""lov_entry"",""value"":{""id"":219466,""label"":""3""}},""custom_field_269190"":{""data_type"":""boolean"",""value"":false},""custom_field_279778"":{""data_type"":""lov_entries"",""value"":[{""id"":237193,""label"":""Approach""}]},""custom_field_423584"":{""data_type"":""prostore_files"",""value"":[]},""custom_field_426440"":{""data_type"":""rich_text"",""value"":""""},""custom_field_430088"":{""data_type"":""decimal"",""value"":null},""custom_field_430089"":{""data_type"":""decimal"",""value"":null},""custom_field_430090"":{""data_type"":""decimal"",""value"":null},""custom_field_435900"":{""data_type"":""rich_text"",""value"":null},""custom_field_435901"":{""data_type"":""rich_text"",""value"":null},""custom_field_437998"":{""data_type"":""lov_entry"",""value"":{""id"":473234,""label"":""Company Names Only & Owner Rep""}}}",,true ,general-contractor
475003,WeWork Kinzie L16 Buildout,"118074 - WeWork Kinzie L16 Buildout","118074","20 W. Kinzie St.",Chicago,IL,US,"60654",,false     ,,"41.8896863174041",-87.6281435712389,2018-02-14,2024-03-19,"Bulley & Andrews, LLC","00a. Pursuit Active",Corporate,"23,500 SF Tenant Improvement",23500,2018-02-19,2018-06-01,2018-06-01,2019-06-01,,,2018-01-04,2018-06-04,inbound-wework-kinzie-l16-buildout,negotiated,,,474908,,11109,2024-03-20 09:37:36.837,-1,1,https://app.procore.com/rest/v1.0/local_files/a317cf937cac76d8a3c73ea1d3a1f28cbd77?company_id=11109,Central Time (US & Canada),Cook County,3505418.00,,,,,,,,,,,general-contractor
1115232,Corporate/Commercial/Restoration Division Standard Project Template,ccr_template - Corporate/Commercial/Restoration Division Standard Project Template,ccr_template,"1755 W. Armitage Avenue",Chicago,,US,"60622",,true      ,,"41.9176041",-87.6721398,2020-01-13,2024-08-06,"Bulley & Andrews, LLC",a. Template,Commercial,,0,2022-01-19,2022-01-19,,,,,2022-01-19,2022-01-19,inbound-corporatecommercialrestoration-division-standard-p,,,,,,11109,2024-09-04 08:21:11.680,-1,1,https://app.procore.com/rest/v1.0/local_files/f8c5eaf67cecc53f3f694894088cf404e040?company_id=11109,Central Time (US & Canada),Cook County,1.00,,,,,,,,"{""custom_field_170245"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170247"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170248"":{""data_type"":""string"",""value"":""""},""custom_field_170249"":{""data_type"":""string"",""value"":""""},""custom_field_170250"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170251"":{""data_type"":""rich_text"",""value"":""""},""custom_field_170252"":{""data_type"":""datetime"",""value"":null},""custom_field_170253"":{""data_type"":""datetime"",""value"":null},""custom_field_170254"":{""data_type"":""rich_text"",""value"":""""},""custom_field_170256"":{""data_type"":""datetime"",""value"":null},""custom_field_170257"":{""data_type"":""string"",""value"":""""},""custom_field_170258"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170259"":{""data_type"":""rich_text"",""value"":null},""custom_field_170260"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170261"":{""data_type"":""datetime"",""value"":null},""custom_field_170262"":{""data_type"":""datetime"",""value"":null},""custom_field_170263"":{""data_type"":""datetime"",""value"":null},""custom_field_170264"":{""data_type"":""datetime"",""value"":null},""custom_field_170265"":{""data_type"":""datetime"",""value"":null},""custom_field_170266"":{""data_type"":""datetime"",""value"":null},""custom_field_170267"":{""data_type"":""datetime"",""value"":null},""custom_field_170268"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170269"":{""data_type"":""rich_text"",""value"":null},""custom_field_170270"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170271"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170272"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170273"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170274"":{""data_type"":""datetime"",""value"":null},""custom_field_170275"":{""data_type"":""datetime"",""value"":null},""custom_field_170276"":{""data_type"":""datetime"",""value"":null},""custom_field_170277"":{""data_type"":""datetime"",""value"":null},""custom_field_170278"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170279"":{""data_type"":""boolean"",""value"":false},""custom_field_170280"":{""data_type"":""boolean"",""value"":false},""custom_field_170281"":{""data_type"":""boolean"",""value"":false},""custom_field_170282"":{""data_type"":""boolean"",""value"":false},""custom_field_170283"":{""data_type"":""boolean"",""value"":false},""custom_field_170284"":{""data_type"":""boolean"",""value"":false},""custom_field_170285"":{""data_type"":""boolean"",""value"":false},""custom_field_170286"":{""data_type"":""boolean"",""value"":false},""custom_field_170287"":{""data_type"":""boolean"",""value"":false},""custom_field_170288"":{""data_type"":""boolean"",""value"":false},""custom_field_170289"":{""data_type"":""boolean"",""value"":false},""custom_field_198347"":{""data_type"":""boolean"",""value"":false},""custom_field_198348"":{""data_type"":""string"",""value"":""""},""custom_field_198350"":{""data_type"":""datetime"",""value"":null},""custom_field_243798"":{""data_type"":""string"",""value"":""""},""custom_field_243838"":{""data_type"":""lov_entry"",""value"":{""id"":189554,""label"":""a. Response Required""}},""custom_field_247811"":{""data_type"":""lov_entries"",""value"":[]},""custom_field_247812"":{""data_type"":""string"",""value"":null},""custom_field_247813"":{""data_type"":""string"",""value"":null},""custom_field_247818"":{""data_type"":""string"",""value"":null},""custom_field_247819"":{""data_type"":""string"",""value"":null},""custom_field_247820"":{""data_type"":""string"",""value"":null},""custom_field_248137"":{""data_type"":""lov_entry"",""value"":null},""custom_field_265279"":{""data_type"":""lov_entries"",""value"":[]},""custom_field_265280"":{""data_type"":""lov_entry"",""value"":null},""custom_field_269190"":{""data_type"":""boolean"",""value"":null},""custom_field_279778"":{""data_type"":""lov_entries"",""value"":[]},""custom_field_423584"":{""data_type"":""prostore_files"",""value"":[]},""custom_field_426440"":{""data_type"":""rich_text"",""value"":null},""custom_field_430088"":{""data_type"":""decimal"",""value"":null},""custom_field_430089"":{""data_type"":""decimal"",""value"":null},""custom_field_430090"":{""data_type"":""decimal"",""value"":null},""custom_field_435900"":{""data_type"":""rich_text"",""value"":null},""custom_field_435901"":{""data_type"":""rich_text"",""value"":null},""custom_field_437998"":{""data_type"":""lov_entry"",""value"":null}}",,false,general-contractor
1115235,BAMR Standard Project Template,"42XXXXX - BAMR Standard Project Template","42XXXXX","1755 W Armitage Ave",Chicago,IL,US,"60622",,true      ,,"41.9176041",-87.6721398,2020-01-13,2024-08-06,"Bulley & Andrews Masonry Restoration, LLC",a. Template,Historical Restoration,,0,,,,,,,2020-01-13,,inbound-bamr-standard-project-template,,,,,,11109,2024-09-04 08:21:11.680,-1,1,https://app.procore.com/rest/v1.0/local_files/3d22bd1dadd3ce96a6d3f9a95961c0b56048?company_id=11109,Central Time (US & Canada),Cook County,,,,,,,,,"{""custom_field_170245"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170247"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170248"":{""data_type"":""string"",""value"":null},""custom_field_170249"":{""data_type"":""string"",""value"":null},""custom_field_170250"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170251"":{""data_type"":""rich_text"",""value"":null},""custom_field_170252"":{""data_type"":""datetime"",""value"":null},""custom_field_170253"":{""data_type"":""datetime"",""value"":null},""custom_field_170254"":{""data_type"":""rich_text"",""value"":null},""custom_field_170256"":{""data_type"":""datetime"",""value"":null},""custom_field_170257"":{""data_type"":""string"",""value"":null},""custom_field_170258"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170259"":{""data_type"":""rich_text"",""value"":null},""custom_field_170260"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170261"":{""data_type"":""datetime"",""value"":null},""custom_field_170262"":{""data_type"":""datetime"",""value"":null},""custom_field_170263"":{""data_type"":""datetime"",""value"":null},""custom_field_170264"":{""data_type"":""datetime"",""value"":null},""custom_field_170265"":{""data_type"":""datetime"",""value"":null},""custom_field_170266"":{""data_type"":""datetime"",""value"":null},""custom_field_170267"":{""data_type"":""datetime"",""value"":null},""custom_field_170268"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170269"":{""data_type"":""rich_text"",""value"":null},""custom_field_170270"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170271"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170272"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170273"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170274"":{""data_type"":""datetime"",""value"":null},""custom_field_170275"":{""data_type"":""datetime"",""value"":null},""custom_field_170276"":{""data_type"":""datetime"",""value"":null},""custom_field_170277"":{""data_type"":""datetime"",""value"":null},""custom_field_170278"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170279"":{""data_type"":""boolean"",""value"":null},""custom_field_170280"":{""data_type"":""boolean"",""value"":null},""custom_field_170281"":{""data_type"":""boolean"",""value"":null},""custom_field_170282"":{""data_type"":""boolean"",""value"":null},""custom_field_170283"":{""data_type"":""boolean"",""value"":null},""custom_field_170284"":{""data_type"":""boolean"",""value"":null},""custom_field_170285"":{""data_type"":""boolean"",""value"":null},""custom_field_170286"":{""data_type"":""boolean"",""value"":null},""custom_field_170287"":{""data_type"":""boolean"",""value"":null},""custom_field_170288"":{""data_type"":""boolean"",""value"":null},""custom_field_170289"":{""data_type"":""boolean"",""value"":null},""custom_field_198347"":{""data_type"":""boolean"",""value"":null},""custom_field_198348"":{""data_type"":""string"",""value"":null},""custom_field_198350"":{""data_type"":""datetime"",""value"":null},""custom_field_243798"":{""data_type"":""string"",""value"":null},""custom_field_243838"":{""data_type"":""lov_entry"",""value"":null},""custom_field_247811"":{""data_type"":""lov_entries"",""value"":[]},""custom_field_247812"":{""data_type"":""string"",""value"":null},""custom_field_247813"":{""data_type"":""string"",""value"":null},""custom_field_247818"":{""data_type"":""string"",""value"":null},""custom_field_247819"":{""data_type"":""string"",""value"":null},""custom_field_247820"":{""data_type"":""string"",""value"":null},""custom_field_248137"":{""data_type"":""lov_entry"",""value"":null},""custom_field_265279"":{""data_type"":""lov_entries"",""value"":[]},""custom_field_265280"":{""data_type"":""lov_entry"",""value"":null},""custom_field_269190"":{""data_type"":""boolean"",""value"":null},""custom_field_279778"":{""data_type"":""lov_entries"",""value"":[]},""custom_field_423584"":{""data_type"":""prostore_files"",""value"":[]},""custom_field_426440"":{""data_type"":""rich_text"",""value"":null},""custom_field_430088"":{""data_type"":""decimal"",""value"":null},""custom_field_430089"":{""data_type"":""decimal"",""value"":null},""custom_field_430090"":{""data_type"":""decimal"",""value"":null},""custom_field_435900"":{""data_type"":""rich_text"",""value"":null},""custom_field_435901"":{""data_type"":""rich_text"",""value"":null},""custom_field_437998"":{""data_type"":""lov_entry"",""value"":null}}",,false,general-contractor
1115240,BACR Standard Project Template,"520xxxx - BACR Standard Project Template","520xxxx","1755 W. Armitage Avenue",Chicago,IL,US,"60622",,true      ,,"41.9176041",-87.6721398,2020-01-13,2024-08-06,"Bulley & Andrews Concrete Restoration, LLC",a. Template,Parking Facility,,0,,,,,,BACR Standard Project Template for Creating New Projects,2020-01-13,,inbound-bacr-standard-project-template,,,,,,11109,2024-09-04 08:21:11.680,-1,1,https://app.procore.com/rest/v1.0/local_files/03e79e30b91c4d1a616a50f85d02b7c6b9f5?company_id=11109,Central Time (US & Canada),Cook County,,,,,,,,,"{""custom_field_170245"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170247"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170248"":{""data_type"":""string"",""value"":null},""custom_field_170249"":{""data_type"":""string"",""value"":null},""custom_field_170250"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170251"":{""data_type"":""rich_text"",""value"":null},""custom_field_170252"":{""data_type"":""datetime"",""value"":null},""custom_field_170253"":{""data_type"":""datetime"",""value"":null},""custom_field_170254"":{""data_type"":""rich_text"",""value"":null},""custom_field_170256"":{""data_type"":""datetime"",""value"":null},""custom_field_170257"":{""data_type"":""string"",""value"":null},""custom_field_170258"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170259"":{""data_type"":""rich_text"",""value"":null},""custom_field_170260"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170261"":{""data_type"":""datetime"",""value"":null},""custom_field_170262"":{""data_type"":""datetime"",""value"":null},""custom_field_170263"":{""data_type"":""datetime"",""value"":null},""custom_field_170264"":{""data_type"":""datetime"",""value"":null},""custom_field_170265"":{""data_type"":""datetime"",""value"":null},""custom_field_170266"":{""data_type"":""datetime"",""value"":null},""custom_field_170267"":{""data_type"":""datetime"",""value"":null},""custom_field_170268"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170269"":{""data_type"":""rich_text"",""value"":null},""custom_field_170270"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170271"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170272"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170273"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170274"":{""data_type"":""datetime"",""value"":null},""custom_field_170275"":{""data_type"":""datetime"",""value"":null},""custom_field_170276"":{""data_type"":""datetime"",""value"":null},""custom_field_170277"":{""data_type"":""datetime"",""value"":null},""custom_field_170278"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170279"":{""data_type"":""boolean"",""value"":null},""custom_field_170280"":{""data_type"":""boolean"",""value"":null},""custom_field_170281"":{""data_type"":""boolean"",""value"":null},""custom_field_170282"":{""data_type"":""boolean"",""value"":null},""custom_field_170283"":{""data_type"":""boolean"",""value"":null},""custom_field_170284"":{""data_type"":""boolean"",""value"":null},""custom_field_170285"":{""data_type"":""boolean"",""value"":null},""custom_field_170286"":{""data_type"":""boolean"",""value"":null},""custom_field_170287"":{""data_type"":""boolean"",""value"":null},""custom_field_170288"":{""data_type"":""boolean"",""value"":null},""custom_field_170289"":{""data_type"":""boolean"",""value"":null},""custom_field_198347"":{""data_type"":""boolean"",""value"":null},""custom_field_198348"":{""data_type"":""string"",""value"":null},""custom_field_198350"":{""data_type"":""datetime"",""value"":null},""custom_field_243798"":{""data_type"":""string"",""value"":null},""custom_field_243838"":{""data_type"":""lov_entry"",""value"":null},""custom_field_247811"":{""data_type"":""lov_entries"",""value"":[]},""custom_field_247812"":{""data_type"":""string"",""value"":null},""custom_field_247813"":{""data_type"":""string"",""value"":null},""custom_field_247818"":{""data_type"":""string"",""value"":null},""custom_field_247819"":{""data_type"":""string"",""value"":null},""custom_field_247820"":{""data_type"":""string"",""value"":null},""custom_field_248137"":{""data_type"":""lov_entry"",""value"":null},""custom_field_265279"":{""data_type"":""lov_entries"",""value"":[]},""custom_field_265280"":{""data_type"":""lov_entry"",""value"":null},""custom_field_269190"":{""data_type"":""boolean"",""value"":null},""custom_field_279778"":{""data_type"":""lov_entries"",""value"":[]},""custom_field_423584"":{""data_type"":""prostore_files"",""value"":[]},""custom_field_426440"":{""data_type"":""rich_text"",""value"":null},""custom_field_430088"":{""data_type"":""decimal"",""value"":null},""custom_field_430089"":{""data_type"":""decimal"",""value"":null},""custom_field_430090"":{""data_type"":""decimal"",""value"":null},""custom_field_435900"":{""data_type"":""rich_text"",""value"":null},""custom_field_435901"":{""data_type"":""rich_text"",""value"":null},""custom_field_437998"":{""data_type"":""lov_entry"",""value"":null}}",,false,general-contractor
1121633,Institutional Division Standard Project Template,institution_template - Institutional Division Standard Project Template,institution_template,"1755 W. Armitage Avenue",Chicago,,US,"60622",,true      ,,"41.9176041",-87.6721398,2020-01-16,2024-08-06,"Bulley & Andrews, LLC",a. Template,Community Center,,0,,,,,,,2020-01-16,,inbound-institutional-division-standard-project-template,,,,,,11109,2024-09-04 08:21:11.680,-1,1,https://app.procore.com/rest/v1.0/local_files/ebc13d3c5615c87ff7459db9fe44170c7989?company_id=11109,Central Time (US & Canada),Cook County,,,,,,,,,"{""custom_field_170245"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170247"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170248"":{""data_type"":""string"",""value"":null},""custom_field_170249"":{""data_type"":""string"",""value"":null},""custom_field_170250"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170251"":{""data_type"":""rich_text"",""value"":null},""custom_field_170252"":{""data_type"":""datetime"",""value"":null},""custom_field_170253"":{""data_type"":""datetime"",""value"":null},""custom_field_170254"":{""data_type"":""rich_text"",""value"":null},""custom_field_170256"":{""data_type"":""datetime"",""value"":null},""custom_field_170257"":{""data_type"":""string"",""value"":null},""custom_field_170258"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170259"":{""data_type"":""rich_text"",""value"":null},""custom_field_170260"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170261"":{""data_type"":""datetime"",""value"":null},""custom_field_170262"":{""data_type"":""datetime"",""value"":null},""custom_field_170263"":{""data_type"":""datetime"",""value"":null},""custom_field_170264"":{""data_type"":""datetime"",""value"":null},""custom_field_170265"":{""data_type"":""datetime"",""value"":null},""custom_field_170266"":{""data_type"":""datetime"",""value"":null},""custom_field_170267"":{""data_type"":""datetime"",""value"":null},""custom_field_170268"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170269"":{""data_type"":""rich_text"",""value"":null},""custom_field_170270"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170271"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170272"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170273"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170274"":{""data_type"":""datetime"",""value"":null},""custom_field_170275"":{""data_type"":""datetime"",""value"":null},""custom_field_170276"":{""data_type"":""datetime"",""value"":null},""custom_field_170277"":{""data_type"":""datetime"",""value"":null},""custom_field_170278"":{""data_type"":""lov_entry"",""value"":null},""custom_field_170279"":{""data_type"":""boolean"",""value"":null},""custom_field_170280"":{""data_type"":""boolean"",""value"":null},""custom_field_170281"":{""data_type"":""boolean"",""value"":null},""custom_field_170282"":{""data_type"":""boolean"",""value"":null},""custom_field_170283"":{""data_type"":""boolean"",""value"":null},""custom_field_170284"":{""data_type"":""boolean"",""value"":null},""custom_field_170285"":{""data_type"":""boolean"",""value"":null},""custom_field_170286"":{""data_type"":""boolean"",""value"":null},""custom_field_170287"":{""data_type"":""boolean"",""value"":null},""custom_field_170288"":{""data_type"":""boolean"",""value"":null},""custom_field_170289"":{""data_type"":""boolean"",""value"":null},""custom_field_198347"":{""data_type"":""boolean"",""value"":null},""custom_field_198348"":{""data_type"":""string"",""value"":null},""custom_field_198350"":{""data_type"":""datetime"",""value"":null},""custom_field_243798"":{""data_type"":""string"",""value"":null},""custom_field_243838"":{""data_type"":""lov_entry"",""value"":null},""custom_field_247811"":{""data_type"":""lov_entries"",""value"":[]},""custom_field_247812"":{""data_type"":""string"",""value"":null},""custom_field_247813"":{""data_type"":""string"",""value"":null},""custom_field_247818"":{""data_type"":""string"",""value"":null},""custom_field_247819"":{""data_type"":""string"",""value"":null},""custom_field_247820"":{""data_type"":""string"",""value"":null},""custom_field_248137"":{""data_type"":""lov_entry"",""value"":null},""custom_field_265279"":{""data_type"":""lov_entries"",""value"":[]},""custom_field_265280"":{""data_type"":""lov_entry"",""value"":null},""custom_field_269190"":{""data_type"":""boolean"",""value"":null},""custom_field_279778"":{""data_type"":""lov_entries"",""value"":[]},""custom_field_423584"":{""data_type"":""prostore_files"",""value"":[]},""custom_field_426440"":{""data_type"":""rich_text"",""value"":null},""custom_field_430088"":{""data_type"":""decimal"",""value"":null},""custom_field_430089"":{""data_type"":""decimal"",""value"":null},""custom_field_430090"":{""data_type"":""decimal"",""value"":null},""custom_field_435900"":{""data_type"":""rich_text"",""value"":null},""custom_field_435901"":{""data_type"":""rich_text"",""value"":null},""custom_field_437998"":{""data_type"":""lov_entry"",""value"":null}}",,false,general-contractor
